Name,New Address,Website,Rating,Tag,Image_1,Image_2,Image_3,Image_4
낙원(메이필드호텔),07506 서울시 강서구(강서구) 판파데로94,https://korean.visitseoul.net/restaurants/ナグォン（メイフィールドホテル）/JPP003077?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP003077,4.5,"#김포공항맛집, #낙원(메이필드호텔), #강서맛집, #한식, #갈비전문점, #한정식",낙원(메이필드호텔)_1.jpg,낙원(메이필드호텔)_2.jpg,낙원(메이필드호텔)_3.jpg,낙원(메이필드호텔)_4.jpg
주빈,07331 서울시 영등포구 국회대로 127,https://korean.visitseoul.net/restaurants/Ju-Bean-CN/CNP002836?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP002836,4.5,"# 여의도역, # 여의도카페, # 원두커피, #핸드드립커피, # 융드립, # 커피전문점, #주빈커피",주빈_1.jpg,주빈_2.jpg,주빈_3.jpg,주빈_4.jpg
정원순두부,04513 서울 중구 세종대로11길 33 (서소문동),https://korean.visitseoul.net/restaurants/정원순두부-K/KOP012424?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012424,4.5,"#순두부찌개, #시청음식점, #순두부, #정동음식점, #소고기순두부, #시청역, #정원순두부, #서소문음식점",정원순두부_1.jpg,정원순두부_2.jpg,정원순두부_3.jpg,정원순두부_4.jpg
램랜드,04159 서울 마포구 토정로 255,https://korean.visitseoul.net/restaurants/램랜드/KOP002713?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002713,4.5,"#양고기음식점, # 마포맛집, #램랜드, #삼각갈비, #양고기, #양전골, #양갈비, #마포, #마포음식점, # 양고기맛집",램랜드_1.jpg,램랜드_2.jpg,램랜드_3.jpg,램랜드_4.jpg
팬케이크오리지널스토리,04419 서울시 용산구 독서당로 67,https://korean.visitseoul.net/restaurants/Pancake-Original-Story/ENP013944?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP013944,4.5,"#브런치카페, # 브런치, # 팬케익오리지널스토리, # 한강진역, # 서양식, #팬케이크, # 한남동맛집, # 한남동카페, # 팬케이크맛집, # 브런치맛집",팬케이크오리지널스토리_1.jpg,팬케이크오리지널스토리_2.jpg,팬케이크오리지널스토리_3.jpg,팬케이크오리지널스토리_4.jpg
놀부유황오리진흙구이(잠실점),"05549 131, Ogeum-ro, Songpa-gu, Seoul",https://korean.visitseoul.net/restaurants/Nolboo-Sulfur-Duck-RestaurantJamsil/ENP002505?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP002505,4.5,"#오리고기, #잠실음식점, # 오리맛집, #유황오리, # 잠실맛집, #놀부유황오리진흙구이잠실점, #한식, #통오리훈제바베큐, # 한식맛집, #종합운동장음식점, #한정식",놀부유황오리진흙구이(잠실점)_1.jpg,놀부유황오리진흙구이(잠실점)_2.jpg,놀부유황오리진흙구이(잠실점)_3.jpg,놀부유황오리진흙구이(잠실점)_4.jpg
도향촌,서울시 중구 남대문로 52-13 충청도서관빌딩 1층 (04535),https://korean.visitseoul.net/restaurants/Dohyangchon-TC/TCP012137?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP012137,4.5,"#월병, #도향촌, #명동, # 월병맛집, #명동디저트, #중국과자, # 과자점, # 디저트맛집, #중국전통과자점, # 십경월병",도향촌_1.jpg,도향촌_2.jpg,도향촌_3.jpg,도향촌_4.jpg
파낙스,07332 서울시 영등포(영등포)구 여대방로 65길 17 (여의도동),https://korean.visitseoul.net/restaurants/Panax-JP/JPP003250?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP003250,5.0,"#닭요리, # 삼계탕맛집, # 한식맛집, #샛강역, # 한방삼계탕, #파낙스, # 몸보신, #여의도역, #삼계탕, #여의도맛집, # 전복삼계탕",파낙스_1.jpg,파낙스_2.jpg,파낙스_3.jpg,파낙스_4.jpg
대방골,(우)07238 서울시 영등포구 국회로 800,https://korean.visitseoul.net/restaurants/Daebanggol-TC/TCP001598?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP001598,4.5,"#남도음식, #여의도, #보리굴비, #한식, #대방골, # 여의도맛집, #한정식, # 한식맛집, #국회의사당역, #여의도한정식",대방골_1.jpg,대방골_2.jpg,대방골_3.jpg,대방골_4.jpg
하쯔호,07345 서울시 영등포구 여의동로 213,https://korean.visitseoul.net/restaurants/Hachiho/ENP002592?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP002592,5.0,"#하쯔호, #스시, #오마카세, #여의도맛집, #수요미식회, # 스시맛집, #국회의사당역, #일식맛집, #일식",하쯔호_1.jpg,하쯔호_2.jpg,하쯔호_3.jpg,하쯔호_4.jpg
장수식당,05566 서울특별시 송파구 삼전로 95 (잠실동),https://korean.visitseoul.net/restaurants/장수식당/KOP013854?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013854,4.5,"#잠실맛집, #장수식당, #김치삼겹, #부대찌개, #삼겹살, #신천역, #돼지고기",장수식당_1.jpg,장수식당_2.jpg,장수식당_3.jpg,장수식당_4.jpg
레드마블하우스,06224 서울특별시 강남구 논현로 408,https://korean.visitseoul.net/restaurants/Red-Marble-House/ENP008486?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP008486,4.5,"#한우국수전골, #강남맛집, #역삼동음식점, #레스토랑, #역삼역, #강남음식점, #소고기맛집, #레드마블하우스, #와인, # 한우, #고기집",레드마블하우스_1.jpg,레드마블하우스_2.jpg,레드마블하우스_3.jpg,레드마블하우스_4.jpg
오월의종,서울시 용산구 이태원로 49길 24 (우)04348,https://korean.visitseoul.net/restaurants/五月之鐘Oworuijong2/TCP014415?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP014415,4.5,"#베이커리, #천연발효종, #오월의종, #무화과빵, #이태원빵집, #이태원역, #이태원맛집, #한남동빵집",오월의종_1.jpg,오월의종_2.jpg,오월의종_3.jpg,오월의종_4.jpg
삼각정,04376 서울시 용산구 한강대로151 (한강로2가),https://korean.visitseoul.net/restaurants/サムガクジョン/JPP013974?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP013974,4.5,"#모소리고기, # 삼각지맛집, # 항정살, # 삼겹살맛집, # 특수부위맛집, #삼각지역, # 한식맛집, #삼겹살, #식신로드, #용산맛집, #삼각정",삼각정_1.jpg,삼각정_2.jpg,삼각정_3.jpg,삼각정_4.jpg
멘야산다이메,서울시 마포구 홍익로5내길 24 (우)04039,https://korean.visitseoul.net/restaurants/Menya-Sandaime-CN/CNP011091?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP011091,4.5,"#라멘, #일식, # 일식맛집, #멘야산다이메, # 라멘맛집, #홍대음식점, #인생라멘, #서교동맛집, #라멘음식점",멘야산다이메_1.jpg,멘야산다이메_2.jpg,멘야산다이메_3.jpg,멘야산다이메_4.jpg
미성옥,04534 서울시 중(중)구 명동길 25-11 (명동1가),https://korean.visitseoul.net/restaurants/味成屋/JPP002876?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP002876,4.5,"#설렁탕, #중구음식점, #한식맛집, #미성옥, #을지로입구역, #명동, #수육, #명동음식점, # 설렁탕맛집, # 명동맛집, # 을지로맛집",미성옥_1.jpg,미성옥_2.jpg,미성옥_3.jpg,미성옥_4.jpg
진아춘 광화문점,"03186 서울 종로구 새문안로 92 (신문로1가, 광화문오피시아)",https://korean.visitseoul.net/restaurants/중화/KOP006215?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006215,4.5,"#진아춘, #광화문역, # 3대맛집, #중화, # 중식, #중국 요리, # 중식맛집, #광화문맛집, #라풍기, #동파육",진아춘 광화문점_1.jpg,진아춘 광화문점_2.jpg,진아춘 광화문점_3.jpg,진아춘 광화문점_4.jpg
가양칼국수버섯매운탕,07333 서울시 영등포(영등포)구 국채구뮌로78 (여의도동) 지하 1층,https://korean.visitseoul.net/restaurants/カヤン・カルグクス・ボソンメウンタン/JPP003272?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP003272,4.5,"# 한식맛집, # 매운탕맛집, #샤브샤브, #한식, #샤브샤브맛집, #샛강역, #가양칼국수버섯매운탕, #여의도맛집, #버섯매운탕칼국수",가양칼국수버섯매운탕_1.jpg,가양칼국수버섯매운탕_2.jpg,가양칼국수버섯매운탕_3.jpg,가양칼국수버섯매운탕_4.jpg
나무사이로,(우)03169 서울시 종로구 사직로8길 24,https://korean.visitseoul.net/restaurants/绿树之间Namusairo2/CNP014115?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP014115,4.5,"#서촌카페, #광화문카페, #경복궁역, #경복궁카페, #카페, #나무사이로, #핸드드립커피",나무사이로_1.jpg,나무사이로_2.jpg,나무사이로_3.jpg,나무사이로_4.jpg
송아저씨빈대떡,서울시 서대문구 연세로7내길 29 (우)03788,https://korean.visitseoul.net/restaurants/宋叔叔绿豆煎饼Songajeossi-Bindaetteok1/CNP006425?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP006425,4.5,"#신촌맛집, #신촌술집, #전통주점, #막걸리, #송아저씨빈대떡, #모둠전, #신촌역",송아저씨빈대떡_1.jpg,송아저씨빈대떡_2.jpg,송아저씨빈대떡_3.jpg,송아저씨빈대떡_4.jpg
지화자,03031 서울시 종로구 종해문로125 (청운동),https://korean.visitseoul.net/restaurants/jihwaja-jp/JPP003280?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP003280,4.5,"#미쉐린가이드, #한정식, #한식, #궁중음식, #지화자, #경복궁역, #인간문화재",지화자_1.jpg,지화자_2.jpg,지화자_3.jpg,지화자_4.jpg
도림,"05554 서울 송파구 올림픽로 240 (잠실동, 롯데월드) 32층",https://korean.visitseoul.net/restaurants/도림/KOP003558?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003558,4.5,"#중식맛집, #코스요리, #잠실역, #상어지느러미요리, #중식, # 중국차, #잠실음식점, #롯데호텔, # 잠실맛집, #도림, # 딤섬",도림_1.jpg,도림_2.jpg,도림_3.jpg,도림_4.jpg
레더라,(우)04520 서울시 중구 세종대로 136,https://korean.visitseoul.net/restaurants/Laderach-TC/TCP003714?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP003714,4.5,"# 디저트카페, #파이낸스센터, # 초코렛, # 광화문카페, # 초콜릿카페, # 레더라, # 초콜릿, # 광화문역, #스위스초콜릿",레더라_1.jpg,레더라_2.jpg,레더라_3.jpg,레더라_4.jpg
현대칼국수,04526 서울시 중(중)구 세종델로76 (태평로2가),https://korean.visitseoul.net/restaurants/ヒョンデ・カルクグス/JPP004324?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP004324,4.5,"#현대칼국수, #칼국수음식점, # 칼국수맛집, # 시청맛집, #물만두, #칼국수, # 시청, #북창동음식점, #인기맛집",현대칼국수_1.jpg,현대칼국수_2.jpg,현대칼국수_3.jpg,현대칼국수_4.jpg
오발탄,05654 서울시 송파구 윌레슨데로 206,https://korean.visitseoul.net/restaurants/obaltan-jp/JPP003803?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP003803,4.5,"#잠실맛집, #오발탄, #양구이, #방이역, #양대창, #대창구이, #송파맛집",오발탄_1.jpg,오발탄_2.jpg,오발탄_3.jpg,오발탄_4.jpg
중국,(우)03031 서울시 종로구 자하문로33길 2,https://korean.visitseoul.net/restaurants/中国China4/CNP014508?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP014508,5.0,"#경복궁역, #서촌맛집, #볶음밥, #경복궁맛집, #청운동중국, #중식, #짜장면, #탕수육, # 중식맛집, #짬뽕",중국_1.jpg,중국_2.jpg,중국_3.jpg,중국_4.jpg
레트로오븐,06097 서울시 강남구 퐁은살로 55길 25 (삼성동),https://korean.visitseoul.net/restaurants/Retrooven-JP/JPP003603?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP003603,5.0,"#선정릉역, #강남, # 삼성동음식점, # 레트로오븐, # 올리브빵, # 삼성동빵집, # 베이커리, # 빵",레트로오븐_1.jpg,레트로오븐_2.jpg,레트로오븐_3.jpg,레트로오븐_4.jpg
반포치킨,(우)06593 서울시 서초구 고무래로8길 5,https://korean.visitseoul.net/restaurants/Banpo-Chicken-CN/CNP006462?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP006462,4.5,"#치킨맛집, #수요미식회, # 치맥맛집, #반포음식점, #반포치킨, # 반포맛집, # 강남맛집, #구반포, #마늘통닭, #전기구이, #마늘치킨, #치킨",반포치킨_1.jpg,반포치킨_2.jpg,반포치킨_3.jpg,반포치킨_4.jpg
라룬비올렛,03992 서울시 마포구(마포구) 월드컵 부쿠로 4길 25,https://korean.visitseoul.net/restaurants/La-Lune-Violette2/JPP014620?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP014620,4.5,"# 연남동맛집, #레스토랑, # 프렌치, # 에스카르고, # 양식맛집, # 라룬비올렛, #프랑스가정식요리, # 분위기맛집, # 비스트로, # 홍대맛집",라룬비올렛_1.jpg,라룬비올렛_2.jpg,라룬비올렛_3.jpg,라룬비올렛_4.jpg
라칸티나,04523 서울특별시 중구 을지로 19 (삼성빌딩),https://korean.visitseoul.net/restaurants/La-Cantina-EN/ENP011702?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP011702,4.5,"# 을지로음식점, # 이탈리안레스토랑, #을지로입구역, # 을지로맛집, # 파스타맛집, # 시청맛집, # 시청음식점, # 스파게티, #라칸티나",라칸티나_1.jpg,라칸티나_2.jpg,라칸티나_3.jpg,라칸티나_4.jpg
씨네 드 쉐프,06022 서울시 강남(강남)구 악정로 30길 45(신사동),https://korean.visitseoul.net/restaurants/シネ・ド・シェフ-cine-de-chef/JPP001268?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP001268,4.5,"# 레스토랑, # 씨네드쉐프, # 영화관, # CGV, #프랑스요리, # 명품영화관, # 카페, # 극장, # 문화공간, # CGV압구정점, # 문화",씨네 드 쉐프_1.jpg,씨네 드 쉐프_2.jpg,씨네 드 쉐프_3.jpg,씨네 드 쉐프_4.jpg
송옥,04526 서울시 중구 남대문로1길 11,https://korean.visitseoul.net/restaurants/Songok/ENP012030?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP012030,4.5,"#먹자골목, #회현맛집, #메밀국수, #송옥, #시청역, #유부우동, #시청맛집, #정동맛집",송옥_1.jpg,송옥_2.jpg,송옥_3.jpg,송옥_4.jpg
별난오리,03119 서울시 종로구 종로46길 12,https://korean.visitseoul.net/restaurants/Dongdaemun-Special-Duck-Byeolnan-Ori/ENP030870?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP030870,5.0,"#별난오리탕, # 한식, # 동대문역, # 오리맛집, # 동대문맛집, # 한식맛집, #별난오리, # 종로맛집, #전기훈제오리구이",별난오리_1.jpg,별난오리_2.jpg,별난오리_3.jpg,별난오리_4.jpg
좋은세상만들기,07222 서울시 영등포(영등포)구 양평로 12가길 14 (양평동 4가),https://korean.visitseoul.net/restaurants/making-a-better-place-jp/JPP015860?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP015860,4.5,"# K-pop, #라이브공연, #엑소, #한류관광, # 한류, # 밴드공연, #라이브카페, # EXO, # 카페, #선유도역, # 좋은세상만들기, # 수제버거, # 찬열",좋은세상만들기_1.jpg,좋은세상만들기_2.jpg,좋은세상만들기_3.jpg,좋은세상만들기_4.jpg
진미식당,04207 서울 마포구 마포대로 186-6 (선화의원),https://korean.visitseoul.net/restaurants/진미식당/KOP004427?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004427,4.5,"#진미식당, # 간장게장맛집, #마포, # 간장게장전문, #미쉐린가이드, #간장게장, #미슐랭, #서울간장게장음식점, #마포음식점, #수요미식회, # 마포맛집",진미식당_1.jpg,진미식당_2.jpg,진미식당_3.jpg,진미식당_4.jpg
만족오향족발,04514 서울시 중(중)구 서소문로 134-10 (서소문동),https://korean.visitseoul.net/restaurants/manjok-ohyang-jokbal-jp/JPP013964?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP013964,4.5,"#시청역, #오향족발, #시청맛집, #오향장육, #서울3대족발, #미쉐린가이드, #만족오향족발, #서소문맛집",만족오향족발_1.jpg,만족오향족발_2.jpg,만족오향족발_3.jpg,만족오향족발_4.jpg
부산갈매기,04526 서울시 중구 남대문로 25-20,https://korean.visitseoul.net/restaurants/Busan-Galmaegi-E/ENP011853?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP011853,4.5,"#생태찌개, #부산갈매기, #시청역, #생태매운탕, #북창동맛집, #정동맛집, # 생태탕, # 한식",부산갈매기_1.jpg,부산갈매기_2.jpg,부산갈매기_3.jpg,부산갈매기_4.jpg
타니넥스트도어,04533 서울시 중(중)구 남대문로 73 (남대문로 2가) 롯데아베뉴엘 9층,https://korean.visitseoul.net/restaurants/Tani-Nextdoor-JP/JPP006067?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP006067,4.5,"#레스토랑, # 명동맛집, #퓨전일식, # 분위기맛집, #퓨전요리, # 을지로입구역, # 롯데백화점, # 타니넥스트도어, # 을지로맛집",타니넥스트도어_1.jpg,타니넥스트도어_2.jpg,타니넥스트도어_3.jpg,타니넥스트도어_4.jpg
비하인드,04048 서울시 마포구 어울마당로5길 18,https://korean.visitseoul.net/restaurants/B-hind-E/ENP011936?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP011936,4.5,"#홍대맛집, #프렌치토스트, #비하인드, #토스트, #합정카페, #상수역, #샌드위치, #서교동카페",비하인드_1.jpg,비하인드_2.jpg,비하인드_3.jpg,비하인드_4.jpg
대장장이화덕피자집,03056 서울시 종로구 북촌로 42-4 (가회동),https://korean.visitseoul.net/restaurants/Daejangjangi-Hwadeok-Pizza-Jip-JP/JPP002495?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP002495,5.0,"#피자맛집, # 인사동, # 안국역피자, # 대장장이화덕피자집, # 양식맛집, #가회동피자, # 안국맛집, # 북촌피자, #이탈리안레스토랑, # 인사동맛집",대장장이화덕피자집_1.jpg,대장장이화덕피자집_2.jpg,대장장이화덕피자집_3.jpg,대장장이화덕피자집_4.jpg
봉래헌(메이필드호텔),"07506 94, Banghwa-daero, Gangseo-gu, Seoul, Korea (외발산동, 메이필드호텔)",https://korean.visitseoul.net/restaurants/BongraejeongMayfield-Hotel/ENP003148?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP003148,4.5,"#메이필드호텔, #한식, #봉래헌, #한옥식당, #강서맛집, #궁중요리, #한정식",봉래헌(메이필드호텔)_1.jpg,봉래헌(메이필드호텔)_2.jpg,봉래헌(메이필드호텔)_3.jpg,봉래헌(메이필드호텔)_4.jpg
무교동북어국집,04522 서울특별시 중구 을지로1길 38,https://korean.visitseoul.net/restaurants/Mugyo-dong-Bugeo-guk-EN/ENP010848?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP010848,4.5,"#북어국, #무교동북어국집, #종각음식점, #시청역, #해장, # 북엇국, #시청음식점, #정동음식점",무교동북어국집_1.jpg,무교동북어국집_2.jpg,무교동북어국집_3.jpg,무교동북어국집_4.jpg
부산아구,06038 서울특별시 강남구 강남대로 150길 10,https://korean.visitseoul.net/restaurants/Busanjip/ENP011680?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP011680,4.5,"#해물요리, #신사맛집, # 간장게장, #부산아구, #아구찜, #강남맛집, #신사역, # 아귀찜, #논현맛집",부산아구_1.jpg,부산아구_2.jpg,부산아구_3.jpg,부산아구_4.jpg
장수원,06558 서울시 서초구 방배중앙로 153,https://korean.visitseoul.net/restaurants/Jangsuwon1/ENP013614?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP013614,4.5,"#평양냉면, #소고기, #소불고기, #방배동맛집, #장수원, #이수역, #한식",장수원_1.jpg,장수원_2.jpg,장수원_3.jpg,장수원_4.jpg
황생가칼국수,03053 서울 종로구 북촌로5길 78 (소격동),https://korean.visitseoul.net/restaurants/황생가칼국수/KOP003496?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003496,4.5,"# 칼국수맛집, #버섯전골, #미슐랭, #삼청동, #삼청동음식점, #북촌음식점, #북촌맛집, #황생가칼국수, # 칼국수, #미쉐린가이드, # 북촌칼국수, #왕만두",황생가칼국수_1.jpg,황생가칼국수_2.jpg,황생가칼국수_3.jpg,황생가칼국수_4.jpg
강남교자,"06612 서울 서초구 강남대로69길 11 (서초동, 삼미빌딩) 2층",https://korean.visitseoul.net/restaurants/강남교자/KOP004447?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004447,4.5,"#칼국수맛집, #강남역맛집, #칼국수, #강남교자, #신논현맛집, #신논현역, #논현동맛집, #한식",강남교자_1.jpg,강남교자_2.jpg,강남교자_3.jpg,강남교자_4.jpg
라싸브어,06577 서울시 서초구 서울구 솔레로24 (반포동),https://korean.visitseoul.net/restaurants/la-saveur-jp/JPP004220?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP004220,4.5,"# 서래마을맛집, # 고터맛집, # 푸아그라, #스테이크, # 프렌치레스토랑, # 고속터미널역, #달팽이요리, #고메위크, # 코스요리, # 라싸브어, # 정통 프랑스식",라싸브어_1.jpg,라싸브어_2.jpg,라싸브어_3.jpg,라싸브어_4.jpg
